,company,job,title,question,answer
81,기웅정보통신(주),IT/웹/통신,"서류 > 1차 팀장급+인사팀 면접 (자유로운 분위기) > 2차 본부장급 면접""",가장 힘들었던 일 / 스트레스해소 어떻게 하는지 / 많이 들으시면 됩니다,말을 많이 들으세요
82,(주)디지털존,IT/웹/통신,"사람인을 통해 면접 진행하였다. 연락와서 시간 잡고 면접보러 갔다.""","MVP 패턴 아는지, 특정 웹사이트 개발에 얼마나 걸리는지, 야근 많은데 괜찮은지",그냥 무난한 면접이였고 특별히 기술쪽으로 들어간 질문은 없었다.
83,(주)샵라이브코리아,IT/웹/통신,"총 4차 면접 진행함. 면접 피드백이 늦는점이 아쉬움. 꼼꼼하게 다방면으로 평가하려함""",가장 열정을 쏟아서 완수한 프로젝트 혹은 딜어 대한 설명을 요청받았습니다.,많은 질문을 함
84,(주)유비온,IT/웹/통신,"편안한 분위기로 맞아주셔서 릴렉스하게 면접을 치룰 수 있었습니다""",유비온에 입사한 이유는 무엇이고 앞으로 어떤 직무를 업그레이드 시키며 수행할 것인가,다른 면접들과 달리 임원진 면접도 압박면접이 아니게 편하게 해주셔서 대답을 잘하고 온 것 같다.
85,알테어엔지니어링(주),IT/웹/통신,"서류 접수 - 면접 - 최종 합격 순서대로 이루어집니다.""","어떤 툴을 사용할 줄 아는지, 했던 프로젝트 중 기억에 남는 것과 이유, AutoML, LLM에 대해 설명 등",면접관분들이 친절하셨습니다. 제가 면접에 대한 답을 할 때 미소를 띄우신 채로 듣고 계셨던게 생각이 납니다.
86,(주)먼슬리키친,IT/웹/통신,"면접 대기가 길었음. 많이 바쁜지 면접이 다 끝나지도 않았는데 중간에 나감""","이전 회사에서 맡았던 업무, 퇴사 사유에 대한 질문, 자사 채널의 개선점","면접관분이 해당 직무에 대한 이해가 전혀 없으신 것 같았음.
말을 하시는데 문장에 대한 맺음도 이상하시고... 해외에서 오래 살다 오신 분인가 싶었음."
87,(주)클라리파이,IT/웹/통신,"먼저 인터뷰 제안줘서 진행하게 되었습니다.""","입사하면 뭐해보고 싶어요?

그 외엔 질문이라고 할 것 들이 없어서 기억이 안납니다.","여자 대표님이 주도적으로 질문하시는데, 답변을 다 하기도 전에 말을 끊어 버리시는 경우가 많았고 전현직자 리뷰들이 전부 사실인것처럼 느껴졌습니다. 뭘해보고 싶냐는 질문에 제 답변을 듣고는 그건 아무에게나 맡길 수 없다는 말씀을 하셔서 당황했습니다. (왜물어보신건지...) 제품에 대한 자부심이 있으신건 알겠지만, 듣는 사람 입장에서 기분이 좋진..."
88,(주)더조인,IT/웹/통신,"문자로 면접일정 연락이 왔으며, 1회 임원진과 실무진 면접 진행후 결과를 통보받았습니다""","회사 업종과 관련된 생각을 묻는 질문
다른 언어가 필요할시 배울 생각이 있는지
언제부터 출근 가능한지","진행했던 프로젝트나 기술에대한 질문은 거의 없었고
인성위주의 질문으로 진행되었습니다."
89,(주)크로커스,IT/웹/통신,"서류 지원 - 면접 일정 확인 - 면접 순서로 진행하였습니다. 면접은 본사가 아닌 인천 공장에서 보았습니다.""","면접은 인천에서 진행하였습니다.
도착 후 인사 담당자에게 통화하고 기다렸으나 아무도 나오지 않았습니다.
이후 직원들이 담배피러 나오길래 물어보고 들어갔습니다.
그리고 칸막이가 있는 공간에서 면접을 보았습니다.
면접은 1:1로 보았고, 굉장히 원할했으며, 담당자분도 굉장히 친절했습니다.
이력서 위주로 면접을 보았습니다.
서로 대화가 잘 되었습니다.
회사...",차라리 불합격 된게 잘 되었다고 생각합니다. 밑 직원의 의견을 무시하는 임원들하고 일을 안하게 된것이 잘 되었다고 생각 되네요.
90,(주)디케이비엠시,IT/웹/통신,"기술적인 부분보다는 자소서에 대한 프로젝트 내용에 대한 부분을 보통 물어보고, 면접보고나면 합격 시, 잡오퍼를 메일로 받습니다.""",다양한 경험을 했다는 질문에 잘맞는다고 하였습니다.,편안한 분위기여서 좋았어요
91,(주)고려소프트웨어,IT/웹/통신,"2:1 면접으로 진행하였고 이력에 관해서 질문을 많이함""","BIM 교육을 들었는지, 직장하고 거리는 괜찮은지, 어느정도 수준으로 할수 있는지 여쭤봄",편안하게 얘기를 했으며 시간은 오래 걸리지 않음
92,(주)데이터독코리아,IT/웹/통신,"1차 해외인사담당자와의 스크리닝 인터뷰 2차 팀장 1:1면접 3차 팀장, 사원 2:1면접 까지 보고 탈락""",이 회사에 지원한 이유 / 해당 직무에서 어떤 점이 힘들 것 같은지 / 데이터독이 어떤 회사인지,"체계적인 면접 프로세스가 있는 회사라고 느껴졌습니다. 또한, 1:1 면접에서 꽤 오래 진행하는 것을 보고 담당자가 직접 면밀히 검토한다고 느껴졌습니다."
93,크리테오,IT/웹/통신,"폰스크리닝 인터뷰 이후 대면면접 내용 안내 받았습니다.""",간단한 기본 인적사항 위주로 질문을 받았습니다,무난
94,(주)만나플래닛,IT/웹/통신,"지인 추천 전형으로 면접을 보았으며 이력서 제출 후 본부장급 면접 후 합격""","일과 삶의 균형에 대해서 어떻게 생각하는지, 종교적 신앙이 있는지, 갈등 해결 방법 등",미션컴퍼니 성향이었지만 크게 부담스럽지 않았음
95,(주)코리아센터,IT/웹/통신,"자사 홈페이지 이력서 제출 및 면접 진행""","지원동기, 자신의 성격이나 일적 장점, 입사 후 포부",크게 어렵지 않았으며 인사담당자가 아닌 팀장과 선임팀장이 본 면접이라 분위기가 좋았다
96,(주)인피니티미디어,IT/웹/통신,"이력서 제출후 대면 면접연락이옴 그리오래걸리지 않았음""","자기소개 , 전 회사 그만둘 사유 , 어떤업무를 했는지 물어보셨습니다","본인들끼리 소통 안되는곳은 처음 봅니다
한분은 질문한거 또 물어본다고 화내고 한분은 웃으시면서 잘대해주셨고 한분은 무시하는 어투"
97,(주)에이아이매틱스,IT/웹/통신,"면접 보라고 연락 와서 면접보고 메일로 합격 통보 받아서 근무했습니다.""","1. 대학 시절 했던 프로젝트에 대한 경험
2. 내가 할 수 있는 개발 역량에 대한 질문
3. 사회성 관련한 질문",면접시에 분위기는 편안했습니다. 외부에서 회사를 안좋게 보고있는 것을 알고있는지 그걸 신경쓰지 말라고 하더군요
98,(주)틸론,IT/웹/통신,"1차면접 진행하였고
면접때 이력서를 꼼꼼하게 보구 오셔서
편하게 이력서 내용들로 면접진행 했습니다
분위기 자체도 편했고 건물이 좋았습니다""","1.어떤 회사이고 무엇을 파는 회사인지
2.계약직이 끝나면 무엇이 하고 싶은지
3.다른 직종에서 이직 하는 이유","2차면접 연락 주셨고
생각보다 친근한 느낌의 면접이라 맘 편하게 보구왔습니다"
99,컴텔테크놀로지(주),IT/웹/통신,"구직사이트 사람인에서 채용공고를 확인하고 이력서 지원을 하였고
그다음날 오전에 회사직통번호로 연락하여 이력서 확인요청하였음, 이후 연락이와서
면접보고 합격했음""","1.업무경험 및 신고경험에 대한 질문 회계 프로그램은 다룰 수 있는지(더존 스마트에이)
2. 전회사와 공백기가 다소 있었는데 그동안 무얼하였는지
3. 당분간 결혼계획이 있는지","전에 세무사사무실을 다니며 원천세 및 부가세 등 신고경험이 있으며 회계 프로그램을 다룰줄 안다고 대답했고 공백기동안 대학 편입 및 토익공부 병행 , 부모님 하시는 사업 사무보조를하였다고 답했음, 결혼 계획은 딱히 없다고 말함.
면접분위기 자체는 딱딱하지 않았음."
100,(주)웨비나스,IT/웹/통신,"서류 합격 시 전화로 면접 시간 지정, 문자로 재차 안내. 그 후 업무 팀장과 면접. 합격하지 못해 이후 정보는 없음.""","자기소개 및 지원동기, 포트폴리오 중 이전 회사 작업물, 제일 기억에 남는 작업물",조곤조곤 공격적이지 않은 친절한 말투의 면접자 분이셔서 좋았다.
101,(주)진코퍼레이션,IT/웹/통신,"편안한 분위기에서 면접이 진행되었습니다.
압박은 없었습니다.""",자기소개 및 관련이력에 대한 질문을 하셨습니다. 참 좋았습니다.,"자기소개서에 작성한데로 대답하였습니다.
별도에 특이한 사항은 없었습니다."
102,바나플(유),IT/웹/통신,"인사담당자 한분이랑 실무자면접 한명이 들어옴. 무난한 질문들을 했고 기술적인 질문들도 많이 했다.""","적당한 연봉은 얼마정도인지.
통신 프로토콜에 대한 설명
포트폴리오에 대한 질문",면접으로 들어오신분이 젊어보였다. 대체적으로 젊은 분위기의 회사였다. 면접비를 줘서 기분이 좋았다.
103,(주)케이씨이아이,IT/웹/통신,"관리부서를 통해 면접제의를 받음
적성검사 후 면접 진행""",전 직장에거 개발 및 관리자로써의 경험 등,면점 시 형식적인 질문들이 많음
104,씨엔티테크(주),IT/웹/통신,"이력서 접수 및 제출 그리고 전화로 면접일정잡고 면접진행하게 됨 그리고 합격통보""",이력서에 휘황찬란하게 많은 내용 적혀있는데 정말로 이 업무들 다 할수 있는거 맞냐,"맞냐 아니냐? 질문에 누구나 맞다고 대답한다 면접관이 얼마나 수준이 낮은지 알수 있었다. 직무에 대한 심층적 이해도가 상당히 낮다고 느꼈고 면접보는 내내 표정하며, 면접보다 전화 몇분씩 받아가며 지원자를 기다리게 하는 모습
굉장히 보수적이고 기업의 문화를 느낄수 있었음 이례없는 상당히 불쾌한 경험"
105,(주)모스티소프트,IT/웹/통신,"2:1 면접, 플랫폼 지원 후 전화받아 면접일정 받은 후 면접봄. 이력서 보면서 개인사까지 다 질문함.""","1. 본인이 전직장에서 만들었던 프로그램 팀짜주면 동일하게 개발 가능한지
2. 퇴사사유 및 쉬는동안 뭘 했는지
3. 종교여부, 고등학교위치, 고등학교때 좋아했던 과목, 가족관계, 자취반대여부","다른회사같은경우에는 면접시작하면, 본인들 소개(이름, 직급설명정도) 및 면접자 자기소개 후 면접을 시작하는데 그런게 없었음. 이런거 싫어하는 사람들한테는 좋을듯함.
만나자마자 이력서 컴퓨터로 보면서 질문하는데 왜 질문중에 종교여부, 고등학교 위치, 자취반대여부까지 물어보는지는 모르겠음. 너무 필터링 없이 질문하는 느낌임.
다른사람 면접 리뷰에..."
106,(주)인텔리빅스,IT/웹/통신,"이력서 넣고 잊을만 하니 연락와서 면접보러 갔다.
먼저 인사팀 과장님이 굉장히 친절하시고 이력서를 꼼꼼히 읽으신 후
궁금한 것에 대해 물어보셔서 사전적 준비를 많이 하셨구나 라는 느낌을 받음.
하지만...""","1분 자기소개서 , 지원동기, 개인 경력질문","과장님만 보면 정말 같이 일하고 싶고, 배울 수 있는 점이 많아보이는 상사같았음
하지만 이사를 보면.... 할말하않 ㅠㅠ"
107,대아티아이(주),IT/웹/통신,"1차 실무진 및 팀장 면접. 격식있는 분위기는 아니였고 편하게 면접 진행
2차 임원면접. 간단한 자기소개후 이력서 및 자소서에 대한 내용을 토대로 질문함""",신입이라 그런지 이력서 및 자소서를 토대로 기본적인 질문을 많이 했습니다.,중간중간 날카로운 질문들도 있지만 잘 대처하시면 좋은 결과 있을듯 합니다.
108,(주)트루본,IT/웹/통신,"문자 -> PT 면접 -> 전화로 연봉 협상 -> 입사일 결정""",본인이 수행했던 프로젝트에서 자랑하고 싶은 것은?,면접 자체가 깔끔했다. PM의 경우 발표 능력에 중점을 두었다
109,지엠티(주),IT/웹/통신,"최초연락은 문자로 왔고, 면접 날짜를 잡아 사내 회의실에서 면접을 진행하였음.""","1.개발자로서 성장하기 위해 노력한 것
2. 운전할 수 있는지
3. 야근하게된다면 할 수 있는지",사회 초년생으로서 첫 면접이였기 때문에 많이 긴장했던걸로 기억남. 면접 분위기는 매우 소프트
110,(주)큐피플,IT/웹/통신,"면접 자체는 어렵지 않았습니다
구인정보와 다른 업무가 면접에서 많이 추가되고
야근을 종용하는 등 요구는 많으나 복지나 회사의 비전을 묻는 질문은 답변을 못하고 얼버무리는 모습이 믿음이 가지 않았습니다""","이런 업무도 할 수 있는지? (추가 업무)
야근이나 주말 출근은 어떻게 생각 하는지?","수행할 수 있는 수준의 업무는 가능하다고 답변
힘들어도 필요한 일이면 한다고 답변
회사 업무에 올인하는 마인드를 요구하나 보상에 대한 답변이 부실함
외주업체라 그런지 업무의 주도성은 없어 보였으며
회사의 비전이나 조직도 구성에 관한 계획이 없어 보임"
111,(주)트라이업,IT/웹/통신,"면접은 1회 진행했으여, 압박질문이나 그런건 없었습니다. 이전에 접하지 못했던 솔루션들이라 신기했습니다.""","리뷰보니까 전직원이 뭔가 앙심을 품고 쓴것 같은데, 그래서 그런지 인성을 중시하는 질문들이 있었습니다.","채용되었고, 회사에 대해 자세히 설명해주셔서 감사합니다."
112,(주)파이랩테크놀로지,IT/웹/통신,"면접 실무진과 1차보고 대표와 2차 봤습니다.
실무 면접은 포트폴리오 기준으로 간단한 수준의 질문만 해서 크게 어렵지 않았습니다.""","연봉이 얼만지 면접 중에 물어봤으며, 희망 연봉도 여쭤봤습니다.
그리고 실무 면접 시에는 리액트 관련된 질문을 했는데 면접자가 상당히 어려보였습니다.",예상외로 쉬웠고 쉬운 질문만 하는 것에 비해서 연봉을 굉장히 높게 주는 듯한 느낌을 받았습니다.
113,(주)하이브랩,IT/웹/통신,"서류 지원 후 한달 안에 연락옴. 인사팀 직원이 친절함
1;1 면접이고 면접 후에 인적성 검사 있음.""","자기소개, 포폴관련질문, 일러스트 등 툴 사용 어디까지 가능한지","차가운 분위기
질문은 거의 포폴 위주."
114,(주)큐앤피플,IT/웹/통신,"분위기는 일하기 싫어하는듯하고 사람을 그냥 도구 보는듯이 면접을 봅니다""",개발 해봤냐 친구많냐 이전직장퇴사사유,면접을 그렇게 보실거면 그냥 위에사람이 보게하던가 하지 일을 그렇게 하십니까
115,(주)성우프라임매니지먼트,IT/웹/통신,"자기소개 필수 편안한 분위기에서 면접을 보았고 면접자 분들도 좋았다""","어려웠던 업무 경험에 대해 물어봄
편한 분위기에서 자기소개를 했음",어렵지 않은 질문 이였고 개인적인 질문도 조심스럽게 물어보는 분위기
116,파이프트리스마트팜(주),IT/웹/통신,"공격적인 말들 위주로 평가를 진행함 / 스타트업 특성상 자유로운 분위기를 기대했으나 대표는 그게 아닌듯""",딱히 없으며 모든 질문이 날카로웠으며 본인 포트폴리오 관련 질문들이 대부분임,면접 준비를 잘 하고 간다면 어렵진 않겠으나 쉽게 설명할 수 있는 말도 어렵게 진행해 아쉬움
117,한국결제네트웍스(유),IT/웹/통신,"헤드헌터 통해서 연락 받았고 1시간 정도 면접 진행했습니다. 면접관 3명과 진행했습니다""","초반에는 간단한 스몰토크 질문을 받았고
이후에는 경력에 대해 꼬리질문이 끊임없이 이어졌습니다",경력자면 경력 한 줄이라도 세세하게 준비 하는게 좋을것 같습니딘
118,(주)모빌씨앤씨,IT/웹/통신,"기초 개발지식 물어보셨음.
이전 직장에서 개발언어등 전체적으로 질문을하심
문제해결방식을 물어보셨던것 같고 가장 집중해서들으셨던것같음""","오래다닐지를 가장 강조하셨던것같고..
갈등생길시 문제해결능력을 강조하셨음","편한분위기에서 봤던것같음
본인이 해왔던 것만 정리잘하고 소신있게답변하길바람"
119,(주)인터메이저,IT/웹/통신,"1분 자기소개와 포트폴리오 리뷰 등을 진행하고 성격과 간단한 질의가 진행됨""",에이전시 업은 야근이 부득이하게 생기는데 본인은 어떻게 생각하는지?,"어느정도 야근은 이해하는 편, 다 대 일 면접이나 딱히 압박감 없음"
120,(주)플랜아이,IT/웹/통신,"면접 경험은 굉장히 나이스함
압박을 주거나 업무에서 벗어나는 질문 업ㄹ움""","거의 이전 경력에 대한 질문이 대다수
포트폴리오 관련 질문",그동안 했던 경험이 잘 정리되어있으면 될듯합니다. 팀의 핏과 업무 적합성을 중요하게 생각하는 느낌
121,(주)비즈데이터,IT/웹/통신,"2:1 면접, 보통 난이도, 그냥 편하게 보면 됨""","편한 분위기 유도해줌
기술적인 것 보단 이력서 내용 위주로 물어봄",그냥 떨지 말고 보면 될 거 같음. 특별히 물어보는 것이 없기에...
122,동양시스템즈(주),IT/웹/통신,"다대다 면접으로 진행하고 면접 분위기는 무겁지 않았고 궁금한게 있으면 한명에서 질문되는경향이 있다.""","프로젝트 진행시 문제점이 있었나, 문제점은 어떻게 해결이 되었나, 팀원과의 문제는 어떻게 해결하였나",나름 편안한 분위기를 만들어 주려고 했던것 같았다
123,크리스피드(주),IT/웹/통신,"면접 전 간단한 시험(정처기, sqld 문제)
온 순서대로 면접진행
3대1 면접""","1. 다른 지역 근무 가능한지?
2. 오래된 기술 쓰는데 괜찮은지??",전공자라면 한 두문제 빼고는 쉽게 풀 수 있을듯
124,(주)이콜트리,IT/웹/통신,"2대2 면접으로 보았고 분위기는 편안한 분위기에서 보았습니다.""","프로젝트 경험
프로젝트하면서 어려웠던 점
프레임워크 왜 씀",많은걸 물어보심
125,(주)와그,IT/웹/통신,"인턴은 1차면접까지만 있고, 전반적으로 이력서 내용을 중심으로 면접 진행""",전공과 전혀 관련이 없는 직무인데 어떻게 어떤이유로 지원하게 되었냐,정말 솔직함 보다는 어느정도 포장이 필요했던 면접이었는데 뭐 그냥 대충 둘러대면 된듯
126,넷스루(주),IT/웹/통신,"인사 담당자님과 짧은 대화 -> 실제 면접관분(3분)들과 대화 -> 간단한 코테 -> 피드백 -> 면접 진행 -> 종료 후 인사 담당자님과 짧은 대화""","1. JAVA의 HashSet에서 임의의 값이 있는지 확인하는 방법이 무엇인지
2. 프로젝트에서 데이터 중복을 제거하기 위해 사용했던 방법 무엇인지
3. 코테의 구현한 방법에 대한 질문","전반적으로 편하게 면접을 볼 수 있도록 해주시는 게 느껴졌습니다.
회사가 깔끔하고 위치가 좋습니다."
127,노츠(주),IT/웹/통신,"면접 후 레퍼런스 체크, 별도의 시험 없음""","사이트에 대한 설명 후 적응할 수 있는 지에 대한 설명이 대부분으로, 기억에 남지 않음",사실상 큰 뜻이 있는 면접은 아니었다.
128,(주)아이이에이,IT/웹/통신,"이력서 제출 일주일 후 연락이 왔고 급하게 연락이 와서 당일 화상면접 말씀주심""",마케팅 전략/마케팅 기획 경험 유무/마케팅 전략 최적화 경험 유무,화상면접으로 우선 선 진행이 되는부분이며
129,(주)라임컴퍼니,IT/웹/통신,"간단한 인터뷰 진행 후 개발 질문을 하는데 낮은 수준의 기술 인터뷰를 진행한다.""","스프링이 뭔가요?
자바 클래스와 인터페이스가 무엇인가요?
상속이 뭔가요?",이런 회사가 it회사라고 활동하게 있는게 신기했습니다.
130,(주)드림아이디어소프트,IT/웹/통신,"서류합하고 메세지로 연락와서 면접 유무 응답하고 면접까지""","특별히 잘하는게 있는지, 왜 본인을 뽑아야하는지, 간절해 보이지가 않는 다는 뉘앙스",아직 신입이라 뚜렷하게 뭘 잘한다 답하기 어려움. 협업이뛰어나다는 점 어필. 면접 보면서 회사가 사원들을 어떻게 생각하는지 알 수있었음.
131,(주)메인라인,IT/웹/통신,"면접관 소개 없이 바로 궁금한 사항 질문하기 시작함
일대다로 면접진행""","지금까지 했던 업무 중 가장 신경쓴 프로젝트는 무엇인가?
어떤 기업문화를 원하나?",일반적은 기업 면접 느낌
132,아이헤이트플라잉버그스(주),IT/웹/통신,"이력서 보고 면접 제안이 와서 응했고 TEST→인터뷰 형태로 진행""","지원 과목에 대한 중/고등학교 커리큘럼 지식 확인
실제 업무를 간접적으로 체험하게 함
그 외 딱히 없음","TEST 및 실제 업무를 경험하게 하면서 진행하는 부분의 난이도가 낮지 않음.
그 외 인성/업무 관련 질문은 평이하게 대답"
133,(주)크립티드,IT/웹/통신,"인사팀 통해서 연락, 면접 과정을 거친 후 인사팀과 제반 협의 후 채용 절차 진행""","공백 기간에 관한 질문, 나이에 관한 질문, 직무에 관한 질문",성별과 나이에 관한 질문이 불쾌했다
134,온피아(주),IT/웹/통신,"서류 -> 면접은 인성 면접 & 간단한 CRUD 만들기""","공백기 질문, 그냥 정말 인성 질문만 했습니다. 기술 질문은 거의 없었어요.",부담 없어서 좋았습니다.
135,(주)씨티티디,IT/웹/통신,"이력서를 내고 하루 뒤 바로 연락이 와서 면접날짜를 잡았습니다. 면접 후 바로 다음날 전화가 와서 합격 연락을 받았습니다.""","포트폴리오에 관한 질문, 오는데 시간이 얼마나 걸리는지, 왜 디자인을 시작하게 되었는지",면접이라기 보다는 사담에 가까울 수준으로 정말 편안한 분위기에서 면접을 봤습니다. 딱히 어려운 질문은 없었습니다.
136,(주)지엔에이컴퍼니,IT/웹/통신,"서류 합격 후 1차 면접 진행
원티드로 지원했습니다""","경험 관련 질문
프로젝트 관련 질문
개발 이론 질문","면접장도 준비가 안되어 있었고(여기서 1차 놀람 ㄷㄷ)
들어오신 면접관님이 억지로 끌려온듯한 느낌이었습니다..
지원자인 저를 아예 쳐다보시지 않으시고 웅얼웅얼 준비해온 질문을 읽으셨습니다
뭔가 체계가 잡혀있지 않다는 느낌과 부정적인 경험 이었습니다."
137,로고스시스템(주),IT/웹/통신,"1차 면접 본 후 며칠 뒤 2차 면접을 보고 며칠 후에 입사했습니다.""","1. 연봉 괜찮은지
2. 퇴사이유
3. 지원 동기
특별한 건 없었습니다.","1차 실무진면접 2차 임원진 면접
대부분 압박질문 없고, 존중받는 면접이었습니다."
138,(주)무브먼츠,IT/웹/통신,"부문장, 팀장님과 1차 면접 진행
웃으면서 전 직장에서 어떤 업무를 진행했는지?
자신의 역량이 어땠는지에 대한 질문 위주""",건설 토목쪽은 사람들이 거칠다 잘 응대 할 수 있는지?,"편안한 분위기에서 면접을 봤고
중간 중간 긴장 풀어주시려고 농담도 해주셨습니다"
139,(주)아키스케치,IT/웹/통신,"면접자에 대한 예의나 면접에 대한 준비가 좋았다.
이직 과정에서 여러 면접을 다녔지만, 대부분 본인 명함 한장 제대로 준비하지 않고
체계적이지 못했는데 이 곳에서는 구직자를 대하는 모습이
세밀하고...""","1. 자기소개와 관련된 유관 질문
2. 아키스케치 직무에 대한 설명과 사용관련 질문
3. 전반적으로 물흐르는듯 자연스럽게 이어지는 질문들","불합, 합격 여부와 관계 없이 예의있는 면접이다라는 생각이 들었어요.
면접 일정에 대한 관리 프로그램을 사용해서 군더더기 없어서 좋았어요.
특히 면접 시간을 칼같이 지키는 점 마음에 들었습니다."
140,(주)핑거,IT/웹/통신,"자기소개 성격 장단점 기본적인 인성면접 위주로 진행을하고 기술면접 그냥 이론알고있는지에 대한 얘기를함 면접내용은 어렵지 않았음""",술좋아하는지? 이런 질문은 왜 하는건지 이해를 못했지만 기업에서 나를 채용하기위해 술 이 중요한가 했음,면접 답변은 그냥 있는 그대로 말하다보면 편안하게 진행이됨
141,네티브(주),IT/웹/통신,"소소하게 두분이서 함께 면접 봐주셨습니다.
친절하고 따듯하게 봐주셨고, 부드러운 분위기에서 진행하였습니다.""",포트폴리오를 만들 때 가장 힘들었거나 좋았던게 뭐였는지?,"포폴에 관련된 일화를 섷먕해드렸고, 긍정적 모션을 보며 아 이분들과 함께 일하겠구나 하는 확신이 들었습니다."
142,(주)브이엠에스솔루션스,IT/웹/통신,"개발자 기준 서류-코테-1차면접-2차면접-채용확정 순서""","본인 포트폴리오에 대한 설명
데이터베이스 조인에 대한 설명
지원동기",임원 면접에서 다들 딴 짓하고 있는게 느껴져서 기분이 묘했음
143,(주)이엘온소프트,IT/웹/통신,"프로젝트에 대해서 물어보고 기본적인 CS 관련 질문도 받았습니다.""",딱히 없습니다. 일반적인 개발 면접 질문들로 이루어졌습니다.,질문이 꽤 많았다고 생각이 들었습니다. 꼬리물기식 질문이 있었습니다.
144,(주)한국주켄,IT/웹/통신,"신입면접은 학부과정에서 어떤것들 배웠고 수행한 프로젝트에 대한 내용을 물어봤음""",출장이 있을 수도 있는데 출장가는것도 괜찮은지 물어봄.,면접은 무난하게 진행되었고 신입면접은 어렵지 않은 수준에서 진행됨
145,유한책임회사앤서스랩코리아,IT/웹/통신,"면접 날짜와 시간 맞추는 것부터 난관임 인사팀이랑 연락 닿는데까지 시간이 엄청 소요됨 면접 날짜 잡는데만 7일 걸렷고 면접 당일날 면접관들이 지각함""",다대일 먄접을 진행했는데 사바사인듯함 두명은 이략서 토대로 질문들 작성해 와서 질문햇는데 두명은 하는둥 마는둥 면접에 별로 관심이없어보렸음,주먹구구식의 면접이엇음
146,(주)아임잇,IT/웹/통신,"서류지원, 오프라인 면접, 연봉 제안 및 입사 제안""","성격 장단점, 협업 경험, 거리 여부",인적성 위주
147,(주)비즈니스온커뮤니케이션,IT/웹/통신,"서류 - 1차 면접
: 면접 결과에 대해 연락 주겠다고 물어보지도 않았으나 실무진, 인사담당자 모두 구체적 일자까지 통보 해주겠다고 함. 해당 일자가 한참 지나도록 연락 없음으로 설명된 회사.""","1. 직무 경험을 설명했으나 그러면 직무 경험이 없다고 피드백
2. 나이 차가 많은 차,부장급들과 어울릴 수 있는지
3. 전에 어떤 업무들을 했는지 설명","노크 안하고 갑자기 등진 문을 열고 들어와서 깜짝 놀람, 앉자마자 통설명 없이 자기소개 요청, 다른 회사 몇 군데나 지원했는지, 회사 평점에 대해 지원자의 느낀 점을 집요하게 물어보던 것이 기억에 남았습니다.

지원자가 물어보지도 않았는데, 실무진과 인사팀 모두 면접 결과에 대해 특정일까지 연락주겠다고 했으면 연락을 주거나, 약속을 하지 말거나 둘..."
148,오케스트로(주),IT/웹/통신,"회사의 사이트에 지원하였고, 메일과 문자로 안내가 와서 시간을 맞추어 면접을 보았습니다.""","퍼블릭 클라우드와 프라이빗 클라우드의 차이점
3티어 아키텍쳐에 관한 설명
우리 회사 솔루션에 대해 얼마나 알고 있는지?","친절하셨고, 회사 입사를 한다면 어떤일을 할지 자세히 설명하셨습니다."
149,퓨텍소프트(주),IT/웹/통신,"거의 대부분이 인성에 관한 것 만 물어보고 특정 실무에 관한 건 거의 물어보지 않음""","1.술을 좋아하는가?
2.어떤 기술을 가지고 있는가?
3.그 기술로 어떤것들을 했는지에 관한 질문들",그렇게 어렵지 않은 면접 질문들
150,(주)에임,IT/웹/통신,"헤드헌터를 통해 추천받아 지원했습니다.
난이도가 높지않은 코딩테스트가 있었고, 제출 후 하루만에 테스트를 통과했으니 CTO님과 면접을 보게 되었습니다.
해당 면접에서도 어렵지 않은 코딩 테스트가 있었고,...""","지금까지 다닌 회사들이 어떤 방식으로 업무를 진행했나?
대표님이 시키는대로 더도 덜도 말고 똑같이 일을 진행ㅇ할수 있나?
스타트업이다보니 일은 많고 사람은 적은데 매일 야근할수있는지?",면접은 그냥 무난한 느낌 이였으나 다른곳들의 면접과 다르게 회사에 대한 설명에 할애된 시간이 굉장히 많았슺니다.
151,(주)에티버스,IT/웹/통신,"사람인 지원-이틀뒤 문자로 면접일 공지-1차 면접-2차 면접-최종합격""","회사의 경쟁사가 어디인가, 에티버스에 제품에 대해 소개, 에티버스가 뭐하는 회사인지, 재무제표 보는법을 아는가, 미래 목표, 단점, 본인만의 강점, 힘들었던 경험 등등","1차 실무진 면접 분위기 편하게 이끌어주셔서 넘 감사했습니다! 2차 임원진 면접은 1차에 비해 다소 딱딱한 분위기입니다. 회사에 대해 많이 공부해가시면 좋을 것 같아요. 면접은 1, 2차 전부 30분 내외로 짧게 끝나는 편입니다!"
152,크리니티(주),IT/웹/통신,"1차 실무진 면접
2차 대표이사 면접
실무진 면접때는 입사하면 맡을 업무 알려주시고 회사 분위기 필요한 인재 얘기해주심
대표 면접때는 인성 관련 질문인 것 같음""","간단한 자기소개
이전 회사에서 맡은 업무
상황별 대처 방식을 알아보는 질문","편안한 분위기에서 무난하게 진행
큰 어려움 없었고 면접비 줌"
153,(주)에이티앤에스그룹,IT/웹/통신,"사옥 이전하기 전이라 근처 카페에서 대표와 1:1로 진행""",딱히 질문이라기 보단 이런저런 회사 설명 및 그간 이력에 대한 궁금점 질문,겪었던 프로젝트에 대한 간략한 설명을 진행하였고 딱히 머니거니 하지 읺은 느낌이었음
154,로지스올시스템즈(주),IT/웹/통신,"서류 전형 후 1차 면접, 2차면접 후 최종합격""","기술 베이스 경험 위주, 특정 기술 사용 경험, 위기대처능력","경력직으로써 경력, 프로젝트 경험 위주로 답변하였습니다."
