,company,job,title,question,answer
0,카닥,IT/웹/통신,"면접은 1,2차로 진행됐고, 1차 때는 비대면 2차 때는 대면으로 진행됨. 밝은 분위기로 진행되었고 좋았음.""",플랫폼을 통해 과제를 제출한 후 면접전형으로 이어졌는데 과제 풀이 과정과 왜 그렇게 했는지 질문함.,"과정에 대해서 물어보고 그에 대한 생각을 물어보는 것을 보니, 문제해결을 해낼 줄 아는 사람을 뽑으려는구나 생각하게 됨."
1,(주)티웨이브 역삼점,IT/웹/통신,"편한 분위기, 기본 cs 질문 대체적으로 쉬운 면접이였습니다.""",크게 어려운 질문은 없었고 전체적으로 무난한 질문들이라서 개발 어느 정도 했으면 쉽게 합격 가능합니다.,면접만으로는 개발자들의 실력을 파악하기는 어려울거 같아서 더 수준 높은 질문이 필요해보임
2,(주)바잉스퀘어,IT/웹/통신,"헤드헌터 연락으로 면접을 보게됨. 기술적인 내용을 심도있게 물어보지는 않았음, 1차 면접 후 2차 면접까지 봤으나 최종 오퍼 거절""","이직 준비 이유
JVM 관련 질문
개발자 스터디 질문","2차 면접 때 CEO와 면접을 봄. 전형적인 중소기업 CEO 마인드를 가졌고, 느낌 싸해서 결국 최종 오퍼 거절함"
3,(유)미소,IT/웹/통신,"도착해서 연락하고 시작
자기소개 및 지원동기 등 설명 직무 역량 조사를 위한 질문들 실행""",면접때 긴장이 너무 많이 되어서 기억에 남는 질문이 어떤게 있었는지 모르겠음,면접 분위기가 생각보다 딱딱해서 힘들었고 난이도가 낮진 않은 것 같음
4,(주)페이히어,IT/웹/통신,"합격 결과는 메일로 안내받고 면접을 진행함
1,2차로 진행했는데 질문들이 많이 겹쳤음""","이전 회사에서 업무를 하면서 해낸 성과가 있는지
성격의 장단점
이 직종에서의 최종 목표가 뭔지","1시간 다 채워서 면접을 진행한게 되게 피로했음. 1시간동안 중복되는 질문이 있었고 1차, 2차면접 모두 직무에 관한 질문이 아니라 성향이나 미래목표에 관한 질문이였음. 중요도나 이런 질문들은 수치나 비율로 답변하는게 많았음."
5,(주)현대벤디스,IT/웹/통신,"인터넷 지원 후 일주일 후 면접제안 연락""",자기소개 / 그동안의 경험 / 이력서에서 궁금한 점 질문,"2대 1로 면접 진행하였고, 면접 진행 전 인사팀장님이 간단한 회사 소개 진행. 합격여부를 떠나 연락을 주는 것은 긍정적으로 생각합니다. (그렇지 않은 회사가 더 많기 때문에)"
6,팀스파르타(주),IT/웹/통신,"인성 - 직무 능력 관심도 - 직무 능력 테스트
위와 같은 프로세스로 면접이 진행되었음""","전공 선택 배경 / 이직 사유 / 세일즈 전략 등에 대해 물어 보았음
미트로 먼저 면접을 보는데 상당히 세세히 봄",분위기는 상당히 자유롭고 자연스러웠음
7,앰코테크놀로지코리아(주) 송도사업장,IT/웹/통신,"취준을 준비하면서 알게 된 외국계 회사! 1차 서류 붙어 AI인적성 및 화상면접을 봤습니다. 그 이후 합격통지를 받아 1차 면접을 봤었는데, 현재 결과를 기다리고 있는 중입니다.""","1. 1분 자기소개
2. (영어질문) 집에서 송도로 왔을 때 어땠는지 설명
3. 대기환경기사 자격증을 공부하면서 지금 기억남는 공식이나 내용","다대다 면접(면접관 :3명, 지원자 2명)을 진행했었고 상당히 편안한 분위기로 만들어주셨습니다. 신입면접이다보니 정형화된 질문들 그리고 자기소개서에 있는 내용들을 중심으로 많이 물어봐주셨었습니다. 면접 난이도는 그렇게 높지는 않으나 외국계 회사인만큼 영어면접은 본인이 키워드 중심으로 준비하는게 좋을겁니다!"
8,(주)파운트,IT/웹/통신,"서류 제출 후 3일 안에 전화 요청이 왔습니다. 1차 면접(실무진)>2차 면접(인사팀)>처우 협상 순으로 진행되었습니다.""","이력서를 기반으로 한 질문과 지원 동기 등 기본적인 질문을 합니다. 영어 자기소개를 요청할 수도 있습니다. 회사에 대한 지원자의 기대치를 떨어트리는 질문이 있습니다. 그래도 업무 관련 외의 개인적인 질문은 없었습니다.

2차 면접은 주로 회사 인재상에 해당되는 경험 위주로 진행되었습니다.",전체적으로 입사 각오를 확인하는 면접이었습니다. 어떤 회사인지 알아보기 위해 가볍게 왔다면 놀라실 수 있습니다. 하지만 양보할 수 없는 부분에 대한 질문은 어느정도 사실을 섞어 대답하세요. 맞출 수 있는 부분인지 우리도 알아야 하니까요.
9,(주)업템포글로벌,IT/웹/통신,"메일을 통해 오퍼를 받아서 면접 보게 되었습니다. 이후 합류 제안 메일을 받아서 입사하게 되었습니다.""","1. 이력서 내 프로젝트에 대한 질문
2. 왜 그렇게 생각했는지?
3. 회사에 바라는 점","1,2: 이력서를 기반으로 답변
3: 사수가 있었으면 좋겠다고 답변"
10,(주)더블미디어,IT/웹/통신,"서류>전화로 면접 일정 조율>면접>면접 결과 안 알려줌

이력서 기반 면접x , 인성면접x >> 입사하고 진행될 직무에 대해 설명이 메인이고 면접자가 궁금한 내용 질문 방식""","1. 더블미디어(팬더티비)에 대해 알고 있나요?

2. 지원하게 된 동기가 무엇인가요?

3.컴퓨터 프로그램 등 기본적인 지식이 있으신가요?(MS 오피스 x)","면접 난이도는 알바 수준 정도 되고 직무에 대한 설명과 질문에 대한 답변을 자세히 해주셔서 좋았습니다.

하지만 지원한 직무와 다른 직무 면접을 보았고 면접 결과 연락도 없습니다.(면접비도 따로 없습니다.)"
11,(주)브레이브모바일,IT/웹/통신,"엄청 옛날이긴 하나 당시에는 과제가 있었고 과제에 대한 이야기를 많이 물어봤음""",구체적으로 어떤 솔루션을 진행할 것인지를 많이 물어봄,되게 전문적이라는 생각이 들었음
12,(주)코나투스,IT/웹/통신,"구인구직 사이트를 통해 지원 후 7-14일 이내 문자로 연락옴""","실무와 이론의 간극이 큰데 어떻게 업무했는지
어려웠던점
세무 상 특이점","경험에 기반하여 대답
면접관님이 인간적이고 친절하셔서 합불여부와 상관없이 큰 도움이 되었습니다"
13,애드웨이즈코리아,IT/웹/통신,"2회면접. 대표와 일본에 있는 본부장 면접 대체적으로 평이함""",회사에 대한 간력한 설명과 현재 하고 있는 일에 대한 질문 특별한 건 없음,기본적인 질문이 대부분이라 현재하고 있는 일에 대해 이야기함
14,(주)오픈서베이,IT/웹/통신,"서류 -> 사전과제 -> 통합 인터뷰 순서로 진행했습니다.

살면서 본 면접 중에 제일 무례했던 것 같습니다.""","1. 이 직무의 업무에 대해 알고있는대로 얘기해보세요.
2. '이 직무가 하려던 거 맞긴 해요?' 식의 질문 반복
3. '그게 업무에 도움이 될 것 같다고 생각하시는거에요?'의 꼬리 질문","근래 본 면접중에 과정 자체에서 제일 불쾌했던 것 같네요. 이럴거면 서류부터 탈락시키시지 그랬다는 생각이 계속 들었던 면접이었습니다. 채용 공고에 서술된 직무명과 업무 내용과 실제 뽑는 인력의 직무명이 달랐고 업무도 달랐던지라 그런지 계속해서 '이래도 절차 진행하고 싶어요?'라는 인상을 받게 하는 질문들의 연속이었네요.

채용 공고부터가 잘못..."
15,제너지(주),IT/웹/통신,"서류 -> 코딩테스트, 구현테스트/면접 (총 2시간) -> 입사확정""","코딩테스트는 쉬웠습니다 (홀수만 리스트에 넣기, n의 배수만 리스트에 넣기 등등)
구현문제는 리액트 스프링부트 둘 다 나옵니다 (고지 하지 않는 편이니 공부해가세용)
면접 질문은 이렇습니다.. 회사 어떻게 오셨어요? 어디사세요? 구체적으로 어떤 동네에요? 가족은? 부모님 다 계시고? 형제 관계가 어떻게 되나요? 막내요? 성격 안좋겠네. 아버지...",MZ 함을 굉장히.. 많이 어필하셨는데 전혀 mz하지 않았습니다. 숨막히고 불쾌했습니다.
16,(주)마이티하이브한국,IT/웹/통신,"체계적이지 않은 채용 프로세스를 갖고 있는것 같습니다.""","자기소개
회사에 대해 얼마나 알고왔는지
구글 애널리틱스 경험",평범합니다
17,(주)서울로보틱스,IT/웹/통신,"인사담당자와의 화상면접 1회, 기술평가를 위한 과제 (2주)""",영어 소통 능력 확인. 이직 이유 질문. 희망 연봉. 선호하는 근무형태.,채용 과정이 체계적이고 과제도 직무전문성을 평가하기 위해 잘 설계되었다는 느낌을 받았다. 좋은 인재들을 잘 선별할 수 있을 것 같다.
18,(주)바로고,IT/웹/통신,"인사팀에서 안내하여 1층 카페테리에서 음료를 선택해서 카페테리아 내 회의실에서 면접 진행. 1차 면접으로 담당 실장과 실내 팀장 및 팀원이 모두 참여""","상사와의 갈등 해결, 회사 관련 이슈 아는 것, 이직 사유, 경력관련 구체적 성과 질의 등",무난한 분위기에서 진핼
19,프로젝트클라우드게임즈(주),IT/웹/통신,"이력서 낸 당일 전화로 날짜 잡게 된 뒤에 면접""","집에서 회사까지와의 거리
일할때 중요하다고 생각하는 점
성격 장단점","면접자분들과 대화는 편하게 했으나, 업무에 관해 구체적으로 대화 하지를 못해서 아쉬웠다. 인성 테스트를 먼저 하는 느낌
실력 때문인지 인성 부분인지 어떤 평가로 떨어졌는지 알 수 없었던 면접"
20,(주)미리디,IT/웹/통신,"1차
일본 시장 직원분들과 면접
2차
마케팅 팀장님과 면접""","1차가 인성 면접이고
일본 마케팅 방향성을 어떻게 잡아야할지
상사가 내 의견을 안들으면 어떻게 할지 물어보심

2차가 실무면접 느낌이었습니다.
타겟팅은 어떻게 할지
소재는 어떻게 쓸지 이런걸 물어보셨고
꼬리질문이 많았음

면접 교통비 준다하셨는데 안주셨음",면접자분들은 친절해요 그런데 계약직이라 입사하지 않았습니다.
21,(주)누비랩,IT/웹/통신,"빠른 어렌지가 좋음
면접관 친절하고 좋았습니다""",자기소개 장점 단점 등 여러 질문을 하셨는데 짧은 면접시간이 아쉬움,면접관이 친절하고 좋았습니다 다들 잘해주셨습니다.
22,(주)오토위니,IT/웹/통신,"기술팀과 1차 면접 이후 임원진과 2차 면접""","이전에 진행했던 플젝 및 업무 사항에 대해 어려웠던 점,
해결한 방식, 실패한 경험 및 개발자 기술 면접 예상 질문 등을
봐두고 가면 좋을 거 같음.","최대한 긍정적인 인상과 대답을 하는 게 긍정적인 영향을 끼치며
면접을 잘 봐도 대표 마음에 안들면 탈락이 됨"
23,(주)펄핏,IT/웹/통신,"1차 면접 2차 면접 진행 경험에 대한 질문들과 기술적 질문 몇가지 아려운 질문은 없었다""",신발에 관심이 많느냐 지금 신발 무엇을 신고 있는지 업무적인 내용 외 정말 관심이 있는지 궁금해했다,크게 어렵지 않았고 평이했다
24,(주)베어로보틱스코리아,IT/웹/통신,"2주안에 진행되었고 채용 프로세스가 안정적이었습니다""",그간에 커리어에 대한 질문을 많이 받았습니다.,친절하셨습니다
25,(주)지바이크,IT/웹/통신,"대략적으로 어떻게 일을 하는지에 대해 알려주시고 전직장에 대해서도 질문하엿음""",운전 가능 여부 및 전직장 관련 어떤일을 하엿는지에 대한 면접 질문,면접 분위기는 편안한 분위기에서 가볍게 질문을 해주셔서 쉽게 면접을 본 느낌입니다
26,(주)브랜뉴테크,IT/웹/통신,"화상면접으로 진행 하였고 간단한 기술 면접 진행하였습니다""",restfull에 대한 개념과 프로젝트 하면서 어떤 기술 사용했는지 서술,그냥 아는대로 답하고 소개팅 느낌으로 면접을 본거 같습니다
27,오케이데이터시스템(주),IT/웹/통신,"잡코리아 포지션 제안을 통해 면접 제안이 왔었습니다.""","1. 본인 경력기술서 토대로 프로젝트에서의 역할, 기술을 물어봄.
2. 본인 자기소개서 토대로 본인의 성격과 어떤 일을 하고 싶은지 포부를 물어봄
3. 본인 자기소개서 토대로 학점 또는 학벌이 구리다면, 왜 구린지 물어봄.","아주 긍정적이었습니다.
면접관에서 인사팀(인사담당자)를 제외한 현업 팀장님들은 모두 긍정적이고
신사적으로 대했습니다."
28,(주)오지스,IT/웹/통신,"약 30분 동안 진행했었습니다. 이력서는 미리 봐왔지만 자소서는 그 자리에서 처음 보는 느낌이였고, 부서 팀장님 보다는 인사팀과 대표님이 질문을 많이 했었습니다. 인사팀에서 긴장감 풀어줄려고 쉬운 질문들부터 해줬어요""",자기 자신의 특징에 대해 말해보아라. 자신의 가치관을 말해 보아라. 이직 계기는? 등등,인사팀의 편한 질문들 덕분에 자신의 모습 그대로 보여줘서 후회없었습니다
29,(주)아몬드컴퍼니,IT/웹/통신,"2회 간단한 질문으로만 진행된 간단한 면접이었습니다. 주로 그동안 했던 일에 대한 질문""",기존 포트폴리오 기준으로 질문을 진행. 업계에 대한 경험을 중시하는 느낌,실체가 없는 허상에대한 이야기가 많고 대표 본인의 성공스토리만 얘기함
30,시스게이트(주),IT/웹/통신,"서류지원 후 유선으로 연락온 후 면접일정 협의 후
1회 인터뷰하고나서 합격 결정되었습디다.""","업무를 잘수행할수있는지 여부
인성에 대한 여부
책임감있게 잘 다닐수있는지 여부",크게 어려운점은 없었습니다.
31,케이원정보통신(주),IT/웹/통신,"첫인상하고 복장 봅니다. 어지간히 말못하는거 아니면 합격이에요. 걱정마세요.""","얼마나 오래 일할건지, OA 유지보수 업무 알고 있는지, 주량은 얼마나 되는지",동네 알바 면접 수준
32,(주)패스트뷰,IT/웹/통신,"이전에 근무했던 회사에서 어떤 업무를 진행했는지. 어떤 툴을 사용했는지. 근무환경은 어땠는지. 등등 일반적인 질문""","야근 가능한지
어떤식으로 업무를 진행하는 편인지
어떤 업무든 맡아서 진행가능한지","야근에 대해 면접부터 떠보는게 별로 였습니다.
이후 입사하고도 야근때문에 충돌이 있었음"
33,로앤굿(주),IT/웹/통신,"사전 면접 - 1차 면접 - 2차 면접""","비동기 처리에 대한 질문
선택한 기술스택에 대한 질문
드래그앤드롭 질문",편안한 분위기에서 면접 이끌어주셨던 것 같다
34,가우디오랩(주),IT/웹/통신,"대면 면접으로 ceo, HR head, team leader(1:3)으로 면접이 진행됨. 1시간 30분 가량의 긴 시간동안 인성, 커리어, 전반적인 질문을 섞어서 진행되었음.""","일하면서 가장 어려웠던 적이 있었는지, 어떻게 극복했고 무엇을 느꼈는지를 질문함.",다들 신사적인 태도를 가지고 질문. 존중받을 수 있는 사내 분위기를 느낄 수 있음.
35,더화이트커뮤니케이션(주),IT/웹/통신,"피플팀 연락 후 관리자와 면접 후 입사 진행""","자기소개, 이전 했던 일과의 비교, 마인트 컨트롤 하는 법",기억이 안남
36,(주)딜리셔스,IT/웹/통신,"면접은 전화로 진행 되었고 난이도는 어렵지 않았습니다
내부 사업 소개와 회사 상황 등이 공유 되었습니다""","특별하진 않았고 면접이라면 물어볼 수 있을 만한 내용들이 나왔습니다
성과에 대한 질문 자기소개 정도였고 사업에 대한 설명도 들을 수 있었습니다",면접은 어렵지 않은편이고 전화 면접이라 구직자 편의를 봐주는 편이라고 느낌
37,(주)엔비티,IT/웹/통신,"사전 과제 작성 후 메일로 합격 연락받음. 이후 대면 면접 진행 후 일주일 내로 합격 통보 받음""","사전 과제에 기반한 질문, 스트레스 관리법, 힘든 경험을 이겨낸 경험",대화하는 형식으로 편하게 면접 봄
38,테이블링(주),IT/웹/통신,"서류제출 후 그리팅으로 1차 인터뷰 조율
실무진 면접""","1.자기소개
2.지원동기
3.경험관련질문","여지껏 아르바이트부터 사기업,공기업 등 수많은 면접을 봤지만 이렇게까지 면접관이 갑의 위치였던 면접은 처음임
면접관이랄것도 웃긴게 실무진이라 사회초년생느낌?
게다가 취조당하는 기분
그냥 외부업체를 쓰세요
신입을 뽑지만 경력이 부실하다는 등 시작부터 무례함

말잘듣고 경력있는 노예를 뽑는듯"
39,(주)유엔에이엔지니어링,IT/웹/통신,"오후2시까지 모여서 면접 진행 하였음""","살던곳과 거리가 꽤 되는데 어떻게 출근할건지, 이직을 결심한 이유, 야근 같은 경우에는 어떻게 할것인가",편안한 분위기에 면접을 볼수 있었음
40,알고케어(주),IT/웹/통신,"1. 서류 : 모든 전형 중 유일하게 문자로 합격 여부 알려줌, 전화인터뷰 일정 요청.
2. 전화인터뷰 : 인사담당자님이 직무에 대한 간단한 안내를 해주심. 질의응답 가능. (약 15분)
3. 1차 직무...""","1. 일하면서 받은 피드백 중 기억에 남는 것
2. 본인이 가진 장점이 어떤 것이라고 생각하는지
3. 해당 직무를 잘 할 수 있을 것이라고 생각하는 이유","전반적으로 한 사람에 대해 궁금해하고, 솔직함을 좋아하는 회사라는 생각이 들었습니다. 하나의 질문과 대답이 끝나고나면 약간의 텀이 생기고 그 사이에 어떤 질문을 받게될까 긴장하기 마련이잖아요. 그런 긴장감이 생기지 않도록 잘 들어주셨고, 티키타카가 잘되게끔 분위기를 이끌어 주셨습니다. 즐겁다는 생각이 든 인터뷰는 처음이었습니다!

각 인터뷰..."
41,(주)쿠팡페이,IT/웹/통신,"1시간씩 3번 화상면접 진행
3시간동안 진행하는 면접이 좀 버거움.""","업무에 대한 디테일한 질문을 많이하고
문화 족합성을 판단하는 질문을 많이함",힘들어요
42,(주)헤리트,IT/웹/통신,"1차 서류 면접
2차 실무자 면접
3차 대표이사 면접""",경력직임으로 전 회사에서 했던 업무 및 앞으로 할 업무적인 이야기,일반적인 기업과 비슷한 느낌이며 편안한 분위기로 진행됨
43,(주)유니크굿컴퍼니,IT/웹/통신,"1차면접 - 과제 - 대표면접으로 진행되었습니다.""","지원동기와 역량에 대한 질문, 리얼월드에 대한 인식, 체험에 대한 질문",편안한 분위기에서 면접이 진행되었습니다.
44,(주)오토소프트,IT/웹/통신,"1차 면접은 4:4로 진행됐었고, 합격 후 인적성 검사, 마지막으로 대표이사 면접 진행됐음""","어떤 일을 하는 회사인지 아는가
최근 읽은 책
본인의 장점",압박면접 같은 분위기는 아니었지만 그닥 밝은 분위기도 아니었던듯
45,(주)인프랩,IT/웹/통신,"- 2주짜리 과제 이후, 약 한달간의 대기 시간 -> 기술면접""","- 제네릭의 정의가 무엇이냐
- 개발할때 어떤걸 기준으로 개발하는지
- js event loop in web","책이나 공식문서를 기반을 참고하기를 많이 희망함.
과제 피드백을 일부 기대했으나, 과제 한 양에 비해 많은 피드백을 얻지못해서 상당히 아쉬웠음"
46,(주)미디어코어시스템즈,IT/웹/통신,"이력서를 업체에서 먼저 확인 후 면접 제의 전화가 왔습니다.""",직무 관련 경험위주로 물어봤으며 편안한 분위기에서 면접을 보았습니다.,직무 관련 경험을 위주로 물어보았습니다.
47,(주)엔글,IT/웹/통신,"지원하는 직종이 무엇을 주로 하는지 어떤 역량을 원하는지 하루 이틀 정도만 공부해서 파악하면 면접 난이도는 어렵지 않고 동문서답 하거나 자기 의견을 잘 못 말하면 애매함""",ㅇㅇ에 사시네요? 여기까지 오는데 얼마나 걸렸나요? 힘들진 않았나요?,회사가 아무래도 좀 구석진 곳에 있다보니 판교역에 도착해서도 버스타고 20분 거리임. 도보불가. 다양한 버스보단 회사 가는 버스가 정해져있음 5대 미만이라서 교통편이 조금 걸리나 봄. 그 외엔 준비한 대로만 질문 받으면 답변 성실히만 하면 됨.
48,두나무(주),IT/웹/통신,"1차 면접, 2차 면접 이후 처우 협상""","Could you walk me through your resmue?
블록체인에 대한 경험 질문
블록체인에 대한 믿음?",전체적으로 쉬운 면접 느낌
49,(주)인성정보,IT/웹/통신,"서류 넣고 3일 안으로 연락오고 일주일 뒤에 면접 본듯""",1. 개별재무제표와 별도재무제표의 차이점 2. 나중에 이직할텐데 이직사유가 뭐일지 3. 남들이 자기를 어떻게 평가하는지,친절하고 편하게 대해주셨습니다. 면접 질문 자체는 어렵지 않았는데 직무파악을 제대로 하고 답변을 하는게 좋을것같아요 + 회사 분위기와 맞는 사람을 찾으려고 인성질문을 많이 하시는 느낌
50,(주)오래,IT/웹/통신,"2차 면접까지 봤고 서류 합격부터 1차, 2차 면접 안내 사이에 기간은 일주일 정도씩 이었던 것 같습니다""",세 가지까지 기억 나지는 않네요.. 주로 제출한 이려서에 쓴 경력 기술서 내용을 확인하는 질문들 위주로 받았습니다.,"전문성있는 담당자분이 참여한 느낌은 아니었습니다. 대표님 면접도 포지션 관련 질문을 주시기는 하나 지원한 포지션에 대한 이해도가 있는 상태에서 질문을 하신 느낌은 아니었습니다.
그리고 대표님 면접 때 면접 시간을 몇 번 미루셨는데, 사정이 있으셨겠지만 유쾌한 경험은 아니었습니다."
51,에이치소사이어티(주),IT/웹/통신,"기술적인 질문 몇개와 인성위주로 질문함""","사는곳이 어딘지?
지원한 이유는?
할말 있는지?",실력이 매우 뛰어난 사람보단 인성 위주로 보는 느낌
52,(주)그렙,IT/웹/통신,"1차 2차 모두 화상면접으로 이루어짐
실무진면접 후 임원진면접 다른 날 잡아서 진행""","이직을 하려는 이유에 대해 물어봄.
전체적으로 편한 분위기에서 대화가 이루어짐",사유 솔직하게 이야기함
53,(주)미드키스,IT/웹/통신,"온라인 지원 회사 회의실에서 임원면접 후 합격""","회사에 대해, 이력서에 대해, 자기소개서에 대해",살짝 압박면접
54,(주)델레오코리아,IT/웹/통신,"유연한 분위기에서 진행됐고 실무와 관련된 질문이 많았고 크게 압박을 느끼거나 그러진 않음""",직무와 관련하여 최근 가장 기억에 남는 일이 있냐는 질문을 받았는데 평이한 질문이지만 의외로 답변하기 힘들었음,기억에 남는 상품이 있어 답변을 했고 크게 의미 있는 질문은 아니었던 것 같은 느낌을 받음
55,넷마루,IT/웹/통신,"문자로 연락이 왔고 면접은 무난하고 어렵지 않았다 크게 걱정 안해도 된다""","주량, 직무에 관해서 인성이 관해서 물어봄
그전 회사에서 어떤 업무를 하였는지",그냥 성심 성의껏 대답함 무난하게 면접 어렵지 않음 가벼운 마음으로 가도 된다
56,"NEZOT Co., Ltd.",IT/웹/통신,"서류 -> 적성시험(3시간정도)-> 1차면접-> 2차면접으로 이어집니다.
적성시험은 Zoom으로 다른 지원자들과 함께 응시합니다. 난이도는 크게 어렵지는 않습니다.""","자기PR과 자기소개, 학생시절에 열심히한 것과 배운것 ,IT경험 등등이며 전반적으로 인성, 살아온 과정 등을 파악하는 질문들과 이력서를 기반한 질문들","면접은 온라인, 분위기는 편안한 분위기에서 진행됩니다. 일본어로 대답하기 어려운 경우를 위해 한국인 직원분도 함께 면접에 들어오셔서 번역해주십니다."
57,한국전력정보(주),IT/웹/통신,"기술면접 없음
회사 어필을 하려고 하시는듯;
쉬운편이라 생각""","서류작업 잘하냐
기술 어떤거 써봤나
다른건 생각나는게 없네요","잘한다
파이썬 기반 머신러닝 해봤다?
이정도 답변했어요"
58,(주)유아이랩,IT/웹/통신,"면접 일정 제의가 와서 면접을 참석하였습니다""","야근에 대해서 어떻게 생각하는지
출퇴근 거리 괜찮은지
개발 잘 잘하는지","불필요한 경우가 아니라면 괜찮다
꽤 멀지만 가능하다
잘한다"
59,(주)피플리,IT/웹/통신,"비교적 편한 분위기에서 포트폴리오 띄워놓고 봤습니다""","앱 내 콘텐츠 기반 질문, 지원 이유, 커리어 목표",관심 있게 지원서를 읽고 지원한다는 느낌이었어요
60,(주)펫닥,IT/웹/통신,"헤드헌터 통해서 연락오고 1,2차면접 진행됨 그리고 계속 노티 줌 딱히 기억에남지는 않음""","간단한 자기소개 및 동기,포부 등 무난함
마케팅이 뭐라고 생각하는지",면접자들이 하나같이 부정적인 느낌이었음..그냥 무난함
61,마케비전코리아(유),IT/웹/통신,"인사파트 실무파트 한명씩 면접 진행. 실무관련 질문과 이력 관련 질문 위주""",너무 오래돼서 기억은 잘 나지 않으나 실무책임자가 자사 기술에 큰 자부심을 가지고 있는것 같음,실무적으로 인터뷰이를 내려다 보는 분위기 인사파트 쪽 담당자는 편안한 분위기로 대화를 이끌어가려는 느낌
62,(주)더브이플래닛,IT/웹/통신,"이력서 제출 -> 서류 합격 -> 면접 -> 전화로 결과 확인 -> 입사""","1. useMemo, useCallback의 차이
2. 최근 관심 있는 기술
3. 협업 경험",자세히는 기억 안 나지만 신입으로 지원해서 리액트 관련 질문들 위주로 받았던 기억이 있습니다.
63,(주)아이포트폴리오,IT/웹/통신,"서류전형 - 코딩테스트 - 1차면접 - 2차면접""","1. 해당 포트폴리오에서 추가 개발을 한다면 어떤 기능을 하고 싶은 부분은 ?
2. 포트폴리오에 대한 기능을 어떻게 구현 하였는지
3. 해당 기술은 어떻게 구현 하였는지","전형 마다 채용 담당자님이 아주 친절하게 전형 안내를 해주십니다.
면접 진행중에도 너무 긴장해 보였는지 긴장 풀으라고 면접관님들께서 좋은 인상으로 긴장을 풀어주시고 너무 좋았습니다.
다른 회사의 정형화된 질문이 아닌 생각하는 질문이 많아 너무 좋은 경험이었습니다."
64,(주)모아이스,IT/웹/통신,"블로그 보고 CTO한테 먼저 연락와서 과제전형 진행하였음""",그 당시 모아이스 어플 다운 받아보고 너무 실망해서 과제를 대충해서 냈더니 ㅋㅋㅋ아주 인생 훈계를 장황하게 늘어놔서 당황함.,무례하고 선넘는 CTO 덕에 2년 전에 면접 봤는데 아직도 종종 망했나 안망했나 찾아봄.
65,(주)와탭랩스,IT/웹/통신,"면접의 단계가 많습니다. 그만큼 일에 대한 책임감을 가지는 사람을 뽑으려고 하는듯""","개인프로젝트 실행 방법
프로젝트 아키텍처
끝.",아직도 많이 부족한게 많다고 느꼇습니다.
66,(주)카카오모빌리티,IT/웹/통신,"최종까지 약 4-5개월 소요되었고, 면접 난이도 꽤 높았습니다""","프로젝트 경험안에서 다양하게 질문합니다.
개선 과정에 대해 디테일하게 질문합니다.",본인이 직접 주도해서 해보지 않으면 답변하기 꽤나 어려울 것 같습니다
67,(주)웨일소프트,IT/웹/통신,"사람인 취업공고를 보고 연락.
서류합격과 면접 일정을 전화로 이야기함.
약속 일정에 회사에 찾아가서 1대1면접을 진행함.""",어려운 질문은 없었고 제출한 포트폴리오를 같이 보며 사용한 기술과 어떻게 개발했는지 대화를 나누며 편안한 분위기에서 면접이 진행됨,면접 난이도는 낮으니 부담없이 면접에 임하면 되지만 책임감과 의지는 보여주어야함
68,에이씨앤티시스템,IT/웹/통신,"이력서 지원 후 2주내 연락, 전화로 면접통보를 한다""","전회사의 퇴사사유, 이러이런일들 할 수 있냐, 어떻게 했냐","해당업무에 대한 지식이 전무하고, 해당업무의 필요성이나 중요성을 느끼지 못하고 있음"
69,사이테크놀로지스(주),IT/웹/통신,"워크넷으로 입사지원 후에 회사 대표님한테 직접 전화왔음. 다만 다른 일 하느라 못받았다가 다시 전화했더니 손님들이랑 얘기하고 있다고 그 다음날 전화달라고 말씀하심. 그리고 그 다음날 면접 참석""","1. 영어로 3분동안 얘기해보세요.
2. 자신의 인생에 대해서 영어로 얘기해보세요","답변 3분동안 하는건 너무 길기도 하고 할 말도 없어서 면접관 한 분이 인생 살아온 얘기 해보라고 해서 주저리주저리 함. 그리고 입사하지도 않았는데 범죄기록 확인 동의서같은거 쓰라고 하고 건강에 이상없다라는 서류같은것도 쓰고, 제일 웃겼던건 회사의 이름과 나라는 주제로 원고지에 글을 써라했습니다. 참 신기한 경험이었네요."
70,(주)제나,IT/웹/통신,"당시 인원이 없어서 채용하고 근무하는데까지 빠른속도로 진행되었음
면접당일 사무실 환경도 괜찮아보였어요""","1. 해본 프로젝트중 OO는 어땠는지
2. 우리 OO프로젝트 예정인데 잘 할수있는지..
3. ??..워크샵을 자주갈건데 괜찮나요",뭐 어렵지 않게 잘 통과했습니다
71,(주)올리브헬스케어,IT/웹/통신,"서류합격하고 면접진행,,하얏다, 무난히 진행한 경헌,,,,""","중요하개 샹각하는 가치, 힘들 ㅒ애 이겨내는 방법",무난히 합격하겟다
72,컨펌,IT/웹/통신,"전화로 합격 연락이 온 후 면접을 봤습니다
약 30,40분정도 진행했습니다""",그간의 경력에 대해 물어보았고 자소서에 있는 내용들과 직원들간의 단합에 대해 중요성을 강조 했던 것 같습니다,전체적으로 편안한 느낌이었습니다
